action,blood glucose,reward,meal,risk,info
0,39.0,-40.5,0.0,29.973607443273384,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([7.29562043e-09, 2.80999672e-07, 1.08299178e-08, 6.76243953e+01,
       5.67169855e+01, 1.12626211e+01, 2.29977597e+02, 2.40559916e+02,
       1.52254056e+02, 7.97794186e+00, 8.66469998e+01, 2.99425991e+02,
       8.04382972e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 12), 'bg': 44.06959571131553, 'lbgi': 29.973607443273384, 'hbgi': 0.0, 'risk': 29.973607443273384}"
0,39.0,-40.5,0.0,31.850507730900567,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([6.86271458e-09, 2.64794186e-07, 1.02053655e-08, 6.64758713e+01,
       5.59754902e+01, 1.09962122e+01, 2.23165505e+02, 2.41643035e+02,
       1.53950591e+02, 7.79158183e+00, 8.15765947e+01, 2.93000198e+02,
       7.81712048e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 15), 'bg': 42.80173810542025, 'lbgi': 31.850507730900567, 'hbgi': 0.0, 'risk': 31.850507730900567}"
0,39.0,-40.5,0.0,33.66296507765413,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([6.45549640e-09, 2.49522584e-07, 9.61680360e-09, 6.54481302e+01,
       5.53780684e+01, 1.07315087e+01, 2.16301670e+02, 2.42570024e+02,
       1.55633914e+02, 7.60620905e+00, 7.68028993e+01, 2.86558077e+02,
       7.61038138e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 18), 'bg': 41.64486338744387, 'lbgi': 33.66296507765413, 'hbgi': 0.0, 'risk': 33.66296507765413}"
0,39.0,-40.5,0.0,35.40258493930481,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([6.07244164e-09, 2.35131091e-07, 9.06215975e-09, 6.45299215e+01,
       5.49107772e+01, 1.04689018e+01, 2.09404951e+02, 2.43344835e+02,
       1.57301333e+02, 7.42211647e+00, 7.23085509e+01, 2.80114458e+02,
       7.42217905e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 21), 'bg': 40.59110095532082, 'lbgi': 35.40258493930481, 'hbgi': 0.0, 'risk': 35.40258493930481}"
0,39.0,-40.5,0.0,37.06262633104557,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([5.71211649e-09, 2.21569026e-07, 8.53948084e-09, 6.37112318e+01,
       5.45613693e+01, 1.02087425e+01, 2.02492563e+02, 2.43971533e+02,
       1.58950286e+02, 7.23956748e+00, 6.80772024e+01, 2.73682812e+02,
       7.25114316e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 24), 'bg': 39.63289963814356, 'lbgi': 37.06262633104557, 'hbgi': 0.0, 'risk': 37.06262633104557}"
0,39.0,-40.5,0.0,38.637905683373695,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([5.37317224e-09, 2.08788624e-07, 8.04692614e-09, 6.29831863e+01,
       5.43191086e+01, 9.95134432e+00, 1.95580185e+02, 2.44454276e+02,
       1.60578337e+02, 7.05879807e+00, 6.40934639e+01, 2.67275347e+02,
       7.09597579e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 27), 'bg': 38.76308544602202, 'lbgi': 38.637905683373695, 'hbgi': 0.0, 'risk': 38.637905683373695}"
0,39.0,-40.5,0.0,40.12466834182919,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([5.05434018e-09, 1.96744868e-07, 7.58276081e-09, 6.23379494e+01,
       5.41746010e+01, 9.69698637e+00, 1.88682069e+02, 2.44797294e+02,
       1.62183177e+02, 6.88001893e+00, 6.03428456e+01, 2.60903101e+02,
       6.95545754e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 30), 'bg': 37.97490052944332, 'lbgi': 40.12466834182919, 'hbgi': 0.0, 'risk': 40.12466834182919}"
0,39.0,-40.5,0.0,41.52043871161473,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.75442690e-09, 1.85395333e-07, 7.14534986e-09, 6.17686267e+01,
       5.41196416e+01, 9.44591584e+00, 1.81811138e+02, 2.45004870e+02,
       1.63762623e+02, 6.70341725e+00, 5.68117057e+01, 2.54576026e+02,
       6.82845101e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 33), 'bg': 37.2620264667, 'lbgi': 41.52043871161473, 'hbgi': 0.0, 'risk': 41.52043871161473}"
0,39.0,-40.5,0.0,42.8238589851474,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.47230981e-09, 1.74700033e-07, 6.73315238e-09, 6.12691724e+01,
       5.41470791e+01, 9.19835044e+00, 1.74979078e+02, 2.45081322e+02,
       1.65314615e+02, 6.52915853e+00, 5.34872010e+01, 2.48303068e+02,
       6.71390201e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 36), 'bg': 36.61859474557937, 'lbgi': 42.8238589851474, 'hbgi': 0.0, 'risk': 42.8238589851474}"
0,39.0,-40.5,0.0,44.03452494667357,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.20693292e-09, 1.64621285e-07, 6.34471612e-09, 6.08343006e+01,
       5.42506929e+01, 8.95448062e+00, 1.68196431e+02, 2.45030992e+02,
       1.66837215e+02, 6.35738826e+00, 5.03572394e+01, 2.42092237e+02,
       6.61083906e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 39), 'bg': 36.039187007740615, 'lbgi': 44.03452494667357, 'hbgi': 0.0, 'risk': 44.03452494667357}"
0,39.0,-40.5,0.0,45.15282571561494,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.95730290e-09, 1.55123574e-07, 5.97867243e-09, 6.04594044e+01,
       5.44250859e+01, 8.71447171e+00, 1.61472673e+02, 2.44858228e+02,
       1.68328606e+02, 6.18823339e+00, 4.74104369e+01, 2.35950682e+02,
       6.51837154e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 42), 'bg': 35.51882730838989, 'lbgi': 45.15282571561494, 'hbgi': 0.0, 'risk': 45.15282571561494}"
0,39.0,-40.5,0.0,46.1797926303922,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.72248537e-09, 1.46173429e-07, 5.63373142e-09, 6.01404810e+01,
       5.46655882e+01, 8.47846586e+00, 1.54816290e+02, 2.44567375e+02,
       1.69787088e+02, 6.02180381e+00, 4.46360751e+01, 2.29884749e+02,
       6.43568686e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 45), 'bg': 35.05296832961291, 'lbgi': 46.1797926303922, 'hbgi': 0.0, 'risk': 46.1797926303922}"
0,39.0,-40.5,0.0,47.11696090906923,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.50160139e-09, 1.37739305e-07, 5.30867743e-09, 5.98740636e+01,
       5.49681727e+01, 8.24658390e+00, 1.48234856e+02, 2.44162759e+02,
       1.71211075e+02, 5.85819371e+00, 4.20240634e+01, 2.23900048e+02,
       6.36204683e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 48), 'bg': 34.6374731863373, 'lbgi': 47.11696090906923, 'hbgi': 0.0, 'risk': 47.11696090906923}"
0,39.0,-40.5,0.0,47.96624633403981,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.29382417e-09, 1.29791475e-07, 5.00236479e-09, 5.96571602e+01,
       5.53293809e+01, 8.01892702e+00, 1.41735096e+02, 2.43648683e+02,
       1.72599097e+02, 5.69748275e+00, 3.95649012e+01, 2.18001505e+02,
       6.29678366e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 51), 'bg': 34.268594187703, 'lbgi': 47.96624633403981, 'hbgi': 0.0, 'risk': 47.96624633403981}"
0,39.0,-40.5,0.0,48.72983804038223,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.09837599e-09, 1.22301920e-07, 4.71371378e-09, 5.94871984e+01,
       5.57462572e+01, 7.79557839e+00, 1.35322950e+02, 2.43029414e+02,
       1.73949789e+02, 5.53973732e+00, 3.72496441e+01, 2.12193414e+02,
       6.23929555e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 54), 'bg': 33.94294966818274, 'lbgi': 48.72983804038223, 'hbgi': 0.0, 'risk': 48.72983804038223}"
0,39.0,-40.5,0.0,49.41010755676242,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.91452526e-09, 1.15244237e-07, 4.44170681e-09, 5.93619765e+01,
       5.62162915e+01, 7.57660462e+00, 1.29003635e+02, 2.42309174e+02,
       1.75261899e+02, 5.38501155e+00, 3.50698712e+01, 2.06479489e+02,
       6.18904224e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 57), 'bg': 33.657499783928664, 'lbgi': 49.41010755676242, 'hbgi': 0.0, 'risk': 49.41010755676242}"
0,39.0,-40.5,0.0,50.00953354691653,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.74158383e-09, 1.08593542e-07, 4.18538490e-09, 5.92796194e+01,
       5.67373682e+01, 7.36205716e+00, 1.22781697e+02, 2.41492137e+02,
       1.76534273e+02, 5.23334838e+00, 3.30176541e+01, 2.00862908e+02,
       6.14554044e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 0), 'bg': 33.409521980414034, 'lbgi': 50.00953354691653, 'hbgi': 0.0, 'risk': 50.00953354691653}"
0,39.0,-40.5,0.0,50.53064120708392,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.57890436e-09, 1.02326382e-07, 3.94384425e-09, 5.92385396e+01,
       5.73077222e+01, 7.15197357e+00, 1.16661064e+02, 2.40582418e+02,
       1.77765863e+02, 5.08478045e+00, 3.10855286e+01, 1.95346356e+02,
       6.10835941e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 3), 'bg': 33.19658667610443, 'lbgi': 50.53064120708392, 'hbgi': 0.0, 'risk': 50.53064120708392}"
0,39.0,-40.5,0.0,50.975954960313594,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.42587793e-09, 9.64206563e-08, 3.71623314e-09, 5.92374037e+01,
       5.79258993e+01, 6.94637874e+00, 1.10645097e+02, 2.39584070e+02,
       1.78955717e+02, 4.93933100e+00, 2.92664670e+01, 1.89932064e+02,
       6.07711663e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 6), 'bg': 33.0165335714628, 'lbgi': 50.975954960313594, 'hbgi': 0.0, 'risk': 50.975954960313594}"
0,39.0,-40.5,0.0,51.34796291921083,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.28193174e-09, 9.08555365e-08, 3.50174884e-09, 5.92751009e+01,
       5.85907223e+01, 6.74528596e+00, 1.04736630e+02, 2.38501078e+02,
       1.80102977e+02, 4.79701469e+00, 2.75538533e+01, 1.84621846e+02,
       6.05147366e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 9), 'bg': 32.86744888048132, 'lbgi': 51.34796291921083, 'hbgi': 0.0, 'risk': 51.34796291921083}"
0,39.0,-40.5,0.0,51.64909153183696,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.14652700e-09, 8.56113929e-08, 3.29963487e-09, 5.93507175e+01,
       5.93012603e+01, 6.54869801e+00, 9.89380174e+01, 2.37337356e+02,
       1.81206878e+02, 4.65783834e+00, 2.59414582e+01, 1.79417136e+02,
       6.03113222e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 12), 'bg': 32.74764369039843, 'lbgi': 51.64909153183696, 'hbgi': 0.0, 'risk': 51.64909153183696}"
0,39.0,-40.5,0.0,51.88168885140533,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.01915687e-09, 8.06697266e-08, 3.10917831e-09, 5.94635124e+01,
       6.00568020e+01, 6.35660808e+00, 9.32511689e+01, 2.36096741e+02,
       1.82266744e+02, 4.52180167e+00, 2.44234171e+01, 1.74319017e+02,
       6.01583054e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 15), 'bg': 32.65563358157966, 'lbgi': 51.88168885140533, 'hbgi': 0.0, 'risk': 51.88168885140533}"
0,39.0,-40.5,0.0,52.04801495356967,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.89934461e-09, 7.60131039e-08, 2.92970730e-09, 5.96128967e+01,
       6.08568325e+01, 6.16900069e+00, 8.76775889e+01, 2.34782991e+02,
       1.83281984e+02, 4.38889792e+00, 2.29942088e+01, 1.69328251e+02,
       6.00533993e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 18), 'bg': 32.59011958112853, 'lbgi': 52.04801495356967, 'hbgi': 0.0, 'risk': 52.04801495356967}"
0,39.0,-40.5,0.0,52.15023814453302,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.78664173e-09, 7.16250951e-08, 2.76058864e-09, 5.97984157e+01,
       6.17010120e+01, 5.98585248e+00, 8.22184095e+01, 2.33399783e+02,
       1.84252089e+02, 4.25911444e+00, 2.16486347e+01, 1.64445310e+02,
       5.99946155e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 21), 'bg': 32.54997047826876, 'lbgi': 52.15023814453302, 'hbgi': 0.0, 'risk': 52.15023814453302}"
0,39.0,-40.5,0.0,52.190435742510964,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.68062640e-09, 6.74902169e-08, 2.60122563e-09, 6.00197328e+01,
       6.25891572e+01, 5.80713305e+00, 7.68744224e+01, 2.31950711e+02,
       1.85176628e+02, 4.13243332e+00, 2.03818009e+01, 1.59670398e+02,
       5.99802354e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 24), 'bg': 32.53420649475859, 'lbgi': 52.190435742510964, 'hbgi': 0.0, 'risk': 52.190435742510964}"
0,39.0,-40.5,0.0,52.1705983619771,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.58090177e-09, 6.35938777e-08, 2.45105593e-09, 6.02766151e+01,
       6.35212254e+01, 5.63280558e+00, 7.16461087e+01, 2.30439280e+02,
       1.86055248e+02, 4.00883187e+00, 1.91890996e+01, 1.55003476e+02,
       6.00087834e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 27), 'bg': 32.541984277673215, 'lbgi': 52.1705983619771, 'hbgi': 0.0, 'risk': 52.1705983619771}"
0,39.0,-40.5,0.0,52.09263677584359,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.48709459e-09, 5.99223262e-08, 2.30954958e-09, 6.05689213e+01,
       6.44972994e+01, 5.46282758e+00, 6.65336659e+01, 2.28868911e+02,
       1.86887668e+02, 3.88828309e+00, 1.80661928e+01, 1.50444288e+02,
       6.00790016e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 30), 'bg': 32.572583163181974, 'lbgi': 52.09263677584359, 'hbgi': 0.0, 'risk': 52.09263677584359}"
0,39.0,-40.5,0.0,51.95839056941652,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.39885371e-09, 5.64626035e-08, 2.17620716e-09, 6.08965904e+01,
       6.55175741e+01, 5.29715144e+00, 6.15370339e+01, 2.27242936e+02,
       1.87673677e+02, 3.77075616e+00, 1.70089962e+01, 1.45992376e+02,
       6.01898282e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 33), 'bg': 32.62539264704669, 'lbgi': 51.95839056941652, 'hbgi': 0.0, 'risk': 51.95839056941652}"
0,39.0,-40.5,0.0,51.76963792800338,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.31584885e-09, 5.32024971e-08, 2.05055801e-09, 6.12596326e+01,
       6.65823453e+01, 5.13572503e+00, 5.66559187e+01, 2.25564596e+02,
       1.88413131e+02, 3.65621684e+00, 1.60136645e+01, 1.41647103e+02,
       6.03403768e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 36), 'bg': 32.699900989287805, 'lbgi': 51.76963792800338, 'hbgi': 0.0, 'risk': 51.76963792800338}"
0,39.0,-40.5,0.0,51.52810601553773,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.23776931e-09, 5.01304980e-08, 1.93215857e-09, 6.16581201e+01,
       6.76919985e+01, 4.97849220e+00, 5.18898143e+01, 2.23837045e+02,
       1.89105948e+02, 3.54462784e+00, 1.50765777e+01, 1.37407670e+02,
       6.05299180e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 39), 'bg': 32.79568487580838, 'lbgi': 51.52810601553773, 'hbgi': 0.0, 'risk': 51.52810601553773}"
0,39.0,-40.5,0.0,51.235481503842905,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.16432284e-09, 4.72357602e-08, 1.82059087e-09, 6.20921799e+01,
       6.88469996e+01, 4.82539330e+00, 4.72380232e+01, 2.22063346e+02,
       1.89752110e+02, 3.43594919e+00, 1.41943272e+01, 1.33273132e+02,
       6.07578627e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 42), 'bg': 32.91240005790847, 'lbgi': 51.235481503842905, 'hbgi': 0.0, 'risk': 51.235481503842905}"
0,39.0,-40.5,0.0,50.89342090135464,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.09523452e-09, 4.45080628e-08, 1.71546098e-09, 6.25619869e+01,
       7.00478860e+01, 4.67636557e+00, 4.26996755e+01, 2.20246472e+02,
       1.90351654e+02, 3.33013857e+00, 1.33637042e+01, 1.29242414e+02,
       6.10237471e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 45), 'bg': 33.04977289088515, 'lbgi': 50.89342090135464, 'hbgi': 0.0, 'risk': 50.89342090135464}"
0,39.0,-40.5,0.0,50.503560406971815,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.03024575e-09, 4.19377737e-08, 1.61639769e-09, 6.30677579e+01,
       7.12952583e+01, 4.53134363e+00, 3.82737467e+01, 2.18389308e+02,
       1.90904674e+02, 3.22715162e+00, 1.25816876e+01, 1.25314325e+02,
       6.13272191e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 48), 'bg': 33.207592694746985, 'lbgi': 50.503560406971815, 'hbgi': 0.0, 'risk': 50.503560406971815}"
0,39.0,-40.5,0.0,50.06752508022866,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([9.69113262e-10, 3.95158156e-08, 1.52305117e-09, 6.36097460e+01,
       7.25897734e+01, 4.39025978e+00, 3.39590734e+01, 2.16494648e+02,
       1.91411317e+02, 3.12694219e+00, 1.18454330e+01, 1.21487570e+02,
       6.16680258e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 51), 'bg': 33.38570486303334, 'lbgi': 50.06752508022866, 'hbgi': 0.0, 'risk': 50.06752508022866}"
0,39.0,-40.5,0.0,49.58693717436503,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([9.11608242e-10, 3.72336345e-08, 1.43509176e-09, 6.41882362e+01,
       7.39321372e+01, 4.25304439e+00, 2.97543692e+01, 2.14565198e+02,
       1.91871777e+02, 3.02946264e+00, 1.11522625e+01, 1.17760764e+02,
       6.20460028e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 54), 'bg': 33.58400464946486, 'lbgi': 49.58693717436503, 'hbgi': 0.0, 'risk': 49.58693717436503}"
0,39.0,-40.5,0.0,49.063423525317795,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([8.57515441e-10, 3.50831693e-08, 1.35220877e-09, 6.48035404e+01,
       7.53230986e+01, 4.11962623e+00, 2.56582380e+01, 2.12603579e+02,
       1.92286297e+02, 2.93466404e+00, 1.04996549e+01, 1.14132442e+02,
       6.24610640e+01]), 'time': datetime.datetime(2025, 1, 3, 1, 57), 'bg': 33.80243156638642, 'lbgi': 49.063423525317795, 'hbgi': 0.0, 'risk': 49.063423525317795}"
0,39.0,-40.5,0.0,48.498621928354055,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([8.06632387e-10, 3.30568233e-08, 1.27410944e-09, 6.54559939e+01,
       7.67634432e+01, 3.98993276e+00, 2.16691876e+01, 2.10612322e+02,
       1.92655165e+02, 2.84249641e+00, 9.88523660e+00, 1.10601071e+02,
       6.29131927e+01]), 'time': datetime.datetime(2025, 1, 3, 2, 0), 'bg': 34.04096433348036, 'lbgi': 48.498621928354055, 'hbgi': 0.0, 'risk': 48.498621928354055}"
0,39.0,-40.5,0.0,47.89418646609191,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([7.58768620e-10, 3.11474378e-08, 1.20051788e-09, 6.61459517e+01,
       7.82539882e+01, 3.86389036e+00, 1.77856408e+01, 2.08593874e+02,
       1.92978709e+02, 2.75290893e+00, 9.30677278e+00, 1.07165057e+02,
       6.34024333e+01]), 'time': datetime.datetime(2025, 1, 3, 2, 3), 'bg': 34.29961631986256, 'lbgi': 47.89418646609191, 'hbgi': 0.0, 'risk': 47.89418646609191}"
0,39.0,-40.5,0.0,47.251791777998776,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([7.13744982e-10, 2.93482665e-08, 1.13117408e-09, 6.68737846e+01,
       7.97955768e+01, 3.74142465e+00, 1.40059473e+01, 2.06550596e+02,
       1.93257300e+02, 2.66585008e+00, 8.76215949e+00, 1.03822754e+02,
       6.39288843e+01]), 'time': datetime.datetime(2025, 1, 3, 2, 6), 'bg': 34.578431427302036, 'lbgi': 47.251791777998776, 'hbgi': 0.0, 'risk': 47.251791777998776}"
0,39.0,-40.5,0.0,46.5731362829716,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([6.71392946e-10, 2.76529521e-08, 1.06583303e-09, 6.76398771e+01,
       8.13890734e+01, 3.62246066e+00, 1.03283932e+01, 2.04484769e+02,
       1.93491343e+02, 2.58126785e+00, 8.24941585e+00, 1.00572475e+02,
       6.44926912e+01]), 'time': datetime.datetime(2025, 1, 3, 2, 9), 'bg': 34.877480366836025, 'lbgi': 46.5731362829716, 'hbgi': 0.0, 'risk': 46.5731362829716}"
0,39.0,-40.5,0.0,45.85994438403667,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([6.31553986e-10, 2.60555037e-08, 1.00426384e-09, 6.84446234e+01,
       8.30353589e+01, 3.50692306e+00, 6.75121077e+00, 2.02398589e+02,
       1.93681278e+02, 2.49910989e+00, 7.76667691e+00, 9.74124972e+01,
       6.50940411e+01]), 'time': datetime.datetime(2025, 1, 3, 2, 12), 'bg': 35.19685728542127, 'lbgi': 45.85994438403667, 'hbgi': 0.0, 'risk': 45.85994438403667}"
0,39.0,-40.5,0.0,45.11396769818255,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([5.94078980e-10, 2.45502755e-08, 9.46248934e-10, 6.92884258e+01,
       8.47353260e+01, 3.39473635e+00, 3.27258677e+00, 2.00294173e+02,
       1.93827581e+02, 2.41932362e+00, 7.31218688e+00, 9.43410683e+01,
       6.57331565e+01]), 'time': datetime.datetime(2025, 1, 3, 2, 15), 'bg': 35.53667670342505, 'lbgi': 45.11396769818255, 'hbgi': 0.0, 'risk': 45.11396769818255}"
0,39.0,-40.5,0.0,44.33698536539103,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 5.58827658e-10,  2.31319475e-08,  8.91583265e-10,  7.01716915e+01,
        8.64898752e+01,  3.28582501e+00, -1.09329429e-01,  1.98173559e+02,
        1.93930756e+02,  2.34185640e+00,  6.88429266e+00,  9.13564142e+01,
        6.64102909e+01]), 'time': datetime.datetime(2025, 1, 3, 2, 18), 'bg': 35.89707072768755, 'lbgi': 44.33698536539103, 'hbgi': 0.0, 'risk': 44.33698536539103}"
